RMS
0.03144
0.043832
0.037694
0.032428
0.025162
0.017294
0.017195
0.03609
0.039329
0.035933
0.037199
0.037925
0.034107
0.030873
0.026063
0.022758
0.020451
0.015872
0.017904
0.022371
0.028201
0.030838
0.029139
0.020116
0.011599
0.0075073
0.010784
0.015269
0.018855
0.023633
0.027508
0.029114
0.028405
0.025994
0.021376
0.016745
0.016264
0.017436
0.014903
0.021075
0.025794
0.027095
0.027282
0.025199
0.021734
0.017071
0.010549
0.0084807
0.013259
0.019378
0.025103
0.027425
0.026696
0.024553
0.02165
0.019053
0.012835
0.011838
0.015208
0.01981
0.024904
0.027177
0.027015
0.025105
0.021991
0.017705
0.014451
0.013733
0.014469
0.019945
0.024059
0.025609
0.020559
0.014906
0.025925
0.015456
0.015358
0.020762
0.020867
0.021974
0.024297
0.034719
0.038454
0.034648
0.030167
0.023421
0.014245
0.012825
0.010901
0.018377
0.02157
0.026172
0.030513
0.035533
0.021785
0.010912
0.0081414
0.0092312
0.013458
0.013606
0.022854
0.047182
0.045976
0.038886
0.032104
0.020778
0.020913
0.040127
0.034712
0.031294
0.030725
0.030553
0.031302
0.036502
0.030066
0.018341
0.016853
0.010848
0.010876
0.014633
0.015623
0.026236
0.028901
0.018522
0.011592
0.0088959
0.020472
0.045416
0.051884
0.046014
0.04414
0.040531
0.037209
0.033441
0.028458
0.023155
0.016439
0.011494
0.013535
0.018863
0.024773
0.028134
0.028662
0.027331
0.024196
0.020163
0.014115
0.0088671
0.011666
0.017541
0.023811
0.026743
0.026147
0.024509
0.021576
0.018417
0.013882
0.010075
0.014491
0.019488
0.026382
0.031651
0.031467
0.027417
0.023955
0.020081
0.014465
0.0091472
0.012189
0.017171
0.022516
0.025656
0.021137
0.02864
0.058519
0.043131
0.03325
0.033392
0.029435
0.032076
0.034336
0.032791
0.03484
0.032705
0.027242
0.02312
0.017131
0.011973
0.014482
0.021556
0.026399
0.029291
0.030743
0.029031
0.022277
0.017583
0.01563
0.015654
0.019408
0.016319
0.027981
0.042954
0.039207
0.033638
0.028408
0.021195
0.014321
0.027615
0.035571
0.032943
0.034059
0.03487
0.034281
0.032159
0.028202
0.024835
0.023636
0.016337
0.011474
0.014842
0.020304
0.024329
0.022564
0.01558
0.010147
0.010018
0.012795
0.013403
0.014978
0.019562
0.024505
0.028498
0.029794
0.028621
0.02567
0.021268
0.016141
0.011946
0.013335
0.017063
0.022473
0.026286
0.027187
0.026571
0.024481
0.020714
0.015384
0.0091746
0.01021
0.015145
0.020479
0.025033
0.026709
0.026252
0.024285
0.020497
0.015736
0.01058
0.011109
0.015546
0.021301
0.025945
0.027502
0.026858
0.024749
0.021159
0.016941
0.014872
0.016123
0.017476
0.02267
0.027179
0.023714
0.015537
0.024039
0.015726
0.013396
0.016473
0.016895
0.017505
0.017899
0.025481
0.034549
0.034397
0.028757
0.022607
0.015499
0.014007
0.010707
0.011619
0.019139
0.022437
0.02759
0.03354
0.032144
0.017154
0.012578
0.01345
0.015044
0.015873
0.015701
0.034592
0.049044
0.041166
0.035125
0.026879
0.019063
0.04382
0.058747
0.029899
0.021244
0.022346
0.023054
0.026087
0.028078
0.032603
0.022227
0.012951
0.010215
0.01323
0.01759
0.017318
0.015787
0.016768
0.011192
0.0124
0.012342
0.013542
0.034936
0.054037
0.053027
0.048326
0.044023
0.038147
0.033486
0.027979
0.021991
0.015394
0.012224
0.015215
0.020448
0.025334
0.027647
0.0275
0.025597
0.022411
0.01819
0.012098
0.0084537
0.011973
0.017671
0.023118
0.025673
0.025996
0.024655
0.022256
0.019626
0.016191
0.017755
0.020708
0.022056
0.025691
0.027556
0.027374
0.025911
0.023108
0.018634
0.012805
0.010439
0.015194
0.020476
0.024478
0.014182
0.024953
0.022665
0.014881
0.012522
0.01612
0.022796
0.023662
0.026892
0.030368
0.031354
0.02995
0.027579
0.023942
0.01904
0.012673
0.012884
0.019972
0.024918
0.027786
0.02845
0.027654
0.025419
0.022038
0.017623
0.012746
0.011343
0.014951
0.019539
0.024701
0.027298
0.02773
0.026129
0.022591
0.018778
0.01356
0.013329
0.018969
0.022938
0.029655
0.035309
0.036795
0.032218
0.028434
0.026237
0.02946
0.016478
0.024184
0.029004
0.031331
0.02454
0.012672
0.011365
0.0095708
0.020042
0.010907
0.0085596
0.013792
0.022991
0.034824
0.027795
0.01831
0.019917
0.019713
0.01606
0.013164
0.01036
0.031624
0.037489
0.036975
0.037379
0.03012
0.018316
0.018375
0.012159
0.011
0.016048
0.018027
0.022217
0.035548
0.037307
0.026145
0.030752
0.028866
0.021348
0.013795
0.010391
0.013168
0.022987
0.027463
0.032079
0.025595
0.016125
0.017878
0.025536
0.022071
0.023579
0.023506
0.026491
0.029145
0.017036
0.042471
0.045713
0.026655
0.021367
0.016548
0.018938
0.025761
0.027029
0.033868
0.037051
0.031728
0.029621
0.025252
0.019592
0.015883
0.013025
0.016413
0.019025
0.024676
0.029214
0.028685
0.026221
0.024844
0.020799
0.015284
0.011066
0.015018
0.032709
0.040018
0.036449
0.03664
0.031789
0.025015
0.016934
0.02358
0.025068
0.02365
0.025695
0.030335
0.032759
0.032705
0.030503
0.031096
0.028537
0.020264
0.0122
0.01181
0.015243
0.020136
0.019897
0.014122
0.0097173
0.0073678
0.0073472
0.010373
0.011173
0.01413
0.018803
0.02441
0.026649
0.026805
0.026252
0.023588
0.019846
0.013693
0.0096924
0.012702
0.017396
0.023667
0.027273
0.027645
0.02657
0.024034
0.020167
0.016555
0.01264
0.011926
0.016337
0.022411
0.026529
0.027596
0.026357
0.023027
0.018631
0.01313
0.0079627
0.011442
0.016867
0.022241
0.026194
0.027062
0.026039
0.023473
0.019577
0.014073
0.0091945
0.013208
0.017419
0.022424
0.016075
0.020902
0.018807
0.011485
0.010703
0.010442
0.0093075
0.010219
0.018458
0.03231
0.036107
0.033385
0.030891
0.027584
0.014526
0.015884
0.013146
0.010615
0.014759
0.024027
0.034021
0.035631
0.020845
0.017805
0.01652
0.012944
0.010533
0.010895
0.025818
0.044224
0.042144
0.042303
0.034035
0.022764
0.017964
0.023006
0.016391
0.020028
0.022049
0.02572
0.033211
0.04147
0.030372
0.027685
0.029006
0.022271
0.012745
0.0080604
0.01075
0.025007
0.024006
0.016905
0.01255
0.008371
0.016144
0.032895
0.031671
0.03071
0.030468
0.03147
0.033845
0.033224
0.031021
0.027515
0.022966
0.017825
0.011843
0.012247
0.016644
0.02283
0.027916
0.029278
0.028508
0.02617
0.022521
0.017512
0.010718
0.008901
0.013777
0.019192
0.023653
0.025569
0.026014
0.024223
0.02163
0.016741
0.0095717
0.0098823
0.015266
0.021132
0.025902
0.027755
0.02744
0.025625
0.021995
0.017359
0.012119
0.01075
0.0153
0.020547
0.015075
0.041757
0.050524
0.030484
0.023399
0.017915
0.016531
0.022252
0.023463
0.02742
0.034461
0.032126
0.030401
0.028191
0.022373
0.019636
0.013549
0.011822
0.014926
0.021935
0.027691
0.028117
0.023674
0.023088
0.021741
0.017176
0.010948
0.010973
0.026784
0.036051
0.034588
0.035983
0.032215
0.028066
0.018427
0.018857
0.018305
0.017978
0.021469
0.026292
0.029522
0.031692
0.030604
0.032426
0.032869
0.026922
0.016136
0.010689
0.013156
0.017391
0.019067
0.014509
0.012908
0.012241
0.013333
0.012801
0.009103
0.0097734
0.01539
0.020402
0.024816
0.027073
0.026691
0.024779
0.021676
0.017857
0.012955
0.0091213
0.013025
0.019375
0.024931
0.02757
0.027431
0.025606
0.022151
0.018092
0.01237
0.0089868
0.012674
0.017694
0.023338
0.026557
0.026981
0.025986
0.023261
0.01959
0.015247
0.011689
0.012841
0.017423
0.022739
0.02624
0.027473
0.026829
0.023368
0.018652
0.013422
0.010915
0.013488
0.018124
0.015331
0.015266
0.01747
0.010186
0.010335
0.010068
0.0090941
0.0064692
0.011455
0.025847
0.032136
0.032695
0.031266
0.027932
0.018813
0.021653
0.021499
0.013588
0.017964
0.023899
0.03327
0.038896
0.026455
0.020883
0.019594
0.017445
0.015972
0.013391
0.018382
0.038483
0.036604
0.037689
0.033339
0.025227
0.015418
0.017607
0.0094221
0.010949
0.014337
0.020318
0.027814
0.038509
0.030675
0.028208
0.032002
0.026125
0.018245
0.013257
0.011289
0.019867
0.022079
0.016293
0.01289
0.010177
0.011615
0.028337
0.026369
0.024901
0.026573
0.027466
0.031062
0.032646
0.032539
0.030326
0.026247
0.02147
0.015588
0.01024
0.011995
0.017281
0.023397
0.027855
0.029016
0.028242
0.026109
0.022175
0.016642
0.010476
0.010554
0.015369
0.020801
0.025088
0.026439
0.025536
0.023094
0.019575
0.015001
0.010343
0.012625
0.018544
0.024329
0.02724
0.027934
0.028285
0.02938
0.025248
0.018697
0.012653
0.014604
0.018424
0.01275
0.035949
0.051999
0.030722
0.020983
0.014664
0.0096689
0.015557
0.019034
0.02184
0.029823
0.031234
0.030455
0.02957
0.024154
0.022748
0.018051
0.011354
0.011421
0.016604
0.023082
0.027356
0.025254
0.025256
0.024498
0.021491
0.018647
0.015627
0.022002
0.031722
0.031124
0.034324
0.031544
0.025588
0.01618
0.017292
0.016122
0.012425
0.015654
0.021201
0.02771
0.031095
0.031468
0.034363
0.03732
0.032134
0.022569
0.013545
0.010195
0.012338
0.015169
0.012867
0.0099466
0.0097004
0.01095
0.015387
0.015667
0.012423
0.01294
0.016906
0.022091
0.026956
0.02919
0.028729
0.027665
0.023892
0.018315
0.012218
0.011225
0.015521
0.020739
0.025994
0.028526
0.028124
0.025554
0.021438
0.016553
0.010657
0.0088228
0.013171
0.018976
0.024402
0.027204
0.027142
0.02552
0.02303
0.021053
0.018775
0.017513
0.0201
0.02484
0.029712
0.031019
0.030865
0.027399
0.02316
0.018139
0.013975
0.012632
0.015236
0.012238
0.01513
0.018608
0.0084492
0.0071034
0.0081576
0.010298
0.010292
0.0088826
0.020654
0.028649
0.030784
0.030867
0.027368
0.018796
0.022002
0.02895
0.02084
0.013051
0.016523
0.025565
0.033921
0.027609
0.023122
0.021913
0.018559
0.016637
0.018525
0.014605
0.034009
0.034359
0.036289
0.034785
0.026543
0.014472
0.01479
0.0055542
0.0046373
0.0092579
0.016425
0.024298
0.037642
0.033173
0.027484
0.032442
0.028682
0.022381
0.017407
0.014744
0.015402
0.018226
0.013512
0.013215
0.011254
0.0087206
0.023677
0.024013
0.019526
0.021782
0.023491
0.02683
0.030082
0.031289
0.030531
0.028245
0.024414
0.01969
0.014174
0.011684
0.014669
0.019271
0.025019
0.028758
0.029182
0.027158
0.024033
0.020494
0.015698
0.010665
0.011661
0.016124
0.021326
0.025607
0.028321
0.030019
0.026053
0.020701
0.016824
0.015465
0.021317
0.028983
0.028458
0.028741
0.028715
0.027366
0.024055
0.020186
0.015164
0.0094533
0.011823
0.010053
0.035994
0.05235
0.03089
0.018007
0.013316
0.010167
0.010157
0.014651
0.017434
0.025664
0.02735
0.029511
0.030853
0.027706
0.027007
0.023444
0.017146
0.013063
0.016161
0.022235
0.027968
0.027549
0.029126
0.02866
0.025529
0.022399
0.02217
0.014597
0.025703
0.034445
0.033107
0.034742
0.031357
0.026094
0.01902
0.017924
0.017705
0.013952
0.017361
0.021886
0.027169
0.030873
0.030149
0.032733
0.034397
0.029227
0.020236
0.012767
0.012001
0.012234
0.010087
0.01289
0.01588
0.012956
0.0131
0.01525
0.01273
0.0079487
0.010936
0.016238
0.021878
0.025855
0.027211
0.026458
0.024169
0.020444
0.015246
0.010663
0.011575
0.01653
0.022266
0.026706
0.029229
0.028245
0.024536
0.020511
0.016693
0.01469
0.015354
0.016587
0.022358
0.027507
0.030618
0.030985
0.027392
0.022314
0.0167
0.011522
0.011521
0.014849
0.020695
0.02521
0.026466
0.025602
0.024
0.021077
0.016723
0.010459
0.0098963
0.0085007
0.015593
0.020795
0.010991
0.012283
0.01508
0.015582
0.015211
0.013468
0.018333
0.02802
0.029812
0.030244
0.02837
0.019553
0.020102
0.025677
0.018461
0.012505
0.011254
0.020605
0.031661
0.024277
0.019543
0.02217
0.021416
0.020132
0.022223
0.016667
0.027627
0.028956
0.031128
0.032381
0.026063
0.015693
0.012463
0.0052873
0.0064838
0.005948
0.010694
0.020226
0.033991
0.032299
0.029073
0.034497
0.031201
0.025375
0.022842
0.02078
0.014013
0.01474
0.011081
0.011937
0.012704
0.010548
0.022745
0.02176
0.015071
0.014627
0.017401
0.02165
0.025574
0.028871
0.029944
0.028953
0.026822
0.02358
0.019425
0.014277
0.01273
0.016666
0.021944
0.027979
0.030991
0.029521
0.027314
0.024412
0.019871
0.014534
0.01215
0.015104
0.019706
0.024388
0.026991
0.027013
0.02563
0.021338
0.017426
0.016218
0.017772
0.021669
0.02208
0.025214
0.027978
0.027897
0.02693
0.023734
0.019542
0.013353
0.0089124
0.0060748
0.034972
0.0552
0.035438
0.020074
0.014349
0.010045
0.0064373
0.0081374
0.012179
0.020866
0.02387
0.026427
0.030387
0.028535
0.026913
0.024572
0.018801
0.014499
0.012138
0.016065
0.021096
0.022714
0.025597
0.026797
0.026183
0.023344
0.021915
0.014749
0.021033
0.024495
0.026442
0.029538
0.026061
0.019572
0.012329
0.01015
0.0068057
0.0072828
0.011949
0.017417
0.021192
0.027292
0.031755
0.037052
0.037123
0.030968
0.023371
0.016809
0.011076
0.008706
0.0068861
0.0094324
0.011609
0.013394
0.017784
0.019496
0.016439
0.012629
0.011396
0.01529
0.019473
0.025071
0.027428
0.027793
0.027081
0.025802
0.021834
0.01579
0.01293
0.017631
0.022944
0.028602
0.028978
0.02754
0.026175
0.024912
0.02278
0.017303
0.012232
0.013323
0.017807
0.022699
0.025473
0.026312
0.025562
0.023923
0.020745
0.015779
0.011544
0.011774
0.016805
0.022781
0.026579
0.027258
0.026145
0.023643
0.019963
0.015292
0.010194
0.0069779
0.01654
0.024461
0.013581
0.010693
0.011821
0.015153
0.016998
0.014983
0.010595
0.018142
0.021676
0.024914
0.026633
0.020697
0.023197
0.030043
0.023125
0.018493
0.012904
0.016245
0.025085
0.020643
0.018738
0.022893
0.023259
0.022736
0.025698
0.020853
0.02287
0.026373
0.027786
0.029213
0.025112
0.016696
0.013144
0.0097503
0.01013
0.0081501
0.0075995
0.015534
0.0288
0.029031
0.025897
0.033445
0.033471
0.029407
0.028429
0.027335
0.017383
0.013087
0.0092477
0.0092334
0.01129
0.011181
0.019835
0.020492
0.014429
0.013167
0.01399
0.019665
0.021648
0.025163
0.028232
0.029031
0.028273
0.026273
0.021894
0.017091
0.015131
0.015167
0.018203
0.023672
0.027551
0.028382
0.027616
0.025682
0.02234
0.017621
0.012501
0.010539
0.01389
0.019323
0.024427
0.026309
0.026057
0.024099
0.02102
0.018123
0.014672
0.014373
0.0175
0.021732
0.026341
0.028574
0.027961
0.025642
0.022013
0.012254
0.0087096
0.017874
0.055437
0.04853
0.024216
0.015872
0.011044
0.010613
0.007091
0.005765
0.010123
0.017777
0.020282
0.02592
0.027761
0.0267
0.027345
0.02199
0.018426
0.015169
0.013527
0.017957
0.021357
0.02418
0.028777
0.029742
0.027953
0.027082
0.021377
0.013152
0.019837
0.020488
0.023224
0.022417
0.020299
0.0099213
0.0089705
0.005865
0.0081307
0.0081261
0.010566
0.015749
0.022403
0.027567
0.037154
0.038634
0.034028
0.029321
0.024775
0.019154
0.014655
0.013467
0.011157
0.0088066
0.010755
0.016548
0.022173
0.020362
0.01689
0.012768
0.010198
0.013799
0.018352
0.023458
0.027562
0.02888
0.026806
0.023359
0.019096
0.013852
0.0087432
0.012771
0.018814
0.024292
0.028149
0.028637
0.027348
0.024793
0.020908
0.016125
0.011571
0.0119
0.016112
0.021364
0.025772
0.027384
0.026026
0.02305
0.019063
0.013873
0.008197
0.01079
0.016504
0.022024
0.026315
0.027695
0.026544
0.023579
0.019465
0.014523
0.0086495
0.011075
0.028117
0.020117
0.010338
0.011324
0.01535
0.019249
0.022134
0.014058
0.0081144
0.015708
0.019519
0.024051
0.023395
0.018455
0.029542
0.029863
0.02339
0.021915
0.011973
0.017075
0.022332
0.015815
0.020947
0.024412
0.024721
0.026589
0.028617
0.011452
0.02007
0.020445
0.025098
0.024802
0.020362
0.017481
0.017074
0.015913
0.016766
0.019452
0.020678
0.021449
0.029886
0.02378
0.029536
0.035938
0.032786
0.028204
0.02849
0.023284
0.011609
0.010576
0.0081667
0.010321
0.011817
0.011221
0.020481
0.013019
0.0082899
0.0063498
0.0088137
0.014731
0.019123
0.023796
0.027415
0.028758
0.028584
0.025186
0.021275
0.016956
0.011926
0.01398
0.019064
0.023013
0.027704
0.029766
0.029427
0.027379
0.023646
0.018795
0.012352
0.0093494
0.012968
0.017945
0.023286
0.025501
0.024943
0.023118
0.019844
0.015262
0.0085821
0.0086447
0.015018
0.021159
0.026383
0.028631
0.028653
0.027002
0.025065
0.021316
0.012632
0.018339
0.056043
0.057598
0.029444
0.01795
0.012434
0.013596
0.0099849
0.01022
0.0072444
0.012902
0.016705
0.022764
0.026902
0.027247
0.029115
0.025966
0.022463
0.018202
0.01126
0.010613
0.015008
0.016744
0.024465
0.028953
0.02836
0.028495
0.025838
0.011552
0.011734
0.011758
0.017339
0.019993
0.020032
0.011118
0.0082768
0.0048103
0.0089049
0.0091549
0.0058734
0.007765
0.015486
0.021262
0.031744
0.037739
0.0354
0.029804
0.025547
0.021803
0.015578
0.010657
0.0094385
0.0076416
0.0087491
0.014131
0.022449
0.024066
0.021133
0.017015
0.011551
0.0084347
0.014238
0.020081
0.02435
0.026399
0.026402
0.025163
0.022059
0.01801
0.012525
0.0092551
0.013202
0.01875
0.023913
0.027499
0.028735
0.029594
0.025353
0.021247
0.01619
0.011213
0.014489
0.020849
0.026052
0.027925
0.028256
0.0275
0.024651
0.020065
0.014607
0.0094842
0.01201
0.018096
0.023259
0.02685
0.027705
0.025949
0.023144
0.019791
0.014116
0.015905
0.033634
0.027007
0.011939
0.012562
0.015507
0.020124
0.023774
0.01847
0.0075869
0.010461
0.015686
0.021055
0.022856
0.01923
0.030316
0.031989
0.027166
0.025321
0.015054
0.012189
0.020048
0.01238
0.017873
0.022994
0.024071
0.027531
0.032631
0.015609
0.016261
0.014799
0.019514
0.019596
0.016607
0.0099718
0.011918
0.011953
0.015095
0.014728
0.0093821
0.011043
0.024303
0.018821
0.02548
0.034503
0.032288
0.031678
0.034316
0.029873
0.014912
0.010782
0.009081
0.0084364
0.0094687
0.011044
0.019904
0.013213
0.0089756
0.01
0.010183
0.011547
0.01719
0.022091
0.026186
0.028369
0.029242
0.028045
0.024603
0.020273
0.014567
0.009146
0.011751
0.01729
0.023191
0.027713
0.028823
0.027908
0.025524
0.021643
0.016633
0.0096333
0.009096
0.014268
0.020162
0.024291
0.025733
0.02518
0.022905
0.018854
0.013648
0.0080359
0.011406
0.01646
0.022006
0.026648
0.028229
0.027822
0.026203
0.02218
0.017549
0.02272
0.059776
0.066499
0.037321
0.023251
0.015931
0.015821
0.012813
0.014062
0.014061
0.013795
0.017636
0.02094
0.023728
0.024918
0.02871
0.027937
0.022913
0.019799
0.014283
0.0096036
0.012012
0.014117
0.020607
0.02557
0.02868
0.029623
0.028432
0.015718
0.014172
0.0097126
0.014601
0.01646
0.017261
0.014135
0.013033
0.0094931
0.018606
0.020403
0.013726
0.0082126
0.011546
0.017366
0.027423
0.035531
0.034081
0.030412
0.027413
0.024011
0.020913
0.017049
0.015344
0.013253
0.010938
0.015896
0.023815
0.025125
0.022832
0.019702
0.015726
0.0097287
0.0084617
0.014222
0.020299
0.025538
0.027752
0.028073
0.026991
0.023914
0.018467
